Text,Name,Created At,Tweet Type
"Today, the First Lady commissions the @USNavy's #USSIllinois. 

Join us live at 11AM ET: https://t.co/1sojIDoyRB https://t.co/WN9qxcEYXb",First Lady- Archived,Sat Oct 29 14:42:51 +0000 2016,Tweet
Way to go @Cubs!! My Dad is the reason I'm a true Cubs fan. He'd be so proud! –mo,First Lady- Archived,Sun Oct 23 14:25:17 +0000 2016,Tweet
RT @SecretaryJewell : Excited for tonight’s #letsmove Outside campout on the @Google campus in WA!SJ https://t.co/y0KuujPAwZ,First Lady- Archived,Sun Oct 23 01:41:22 +0000 2016,Retweet
"RT @Surgeon_General : 22.7 BILLION steps! That's Billion with a ""B."" Amazing--and @FLOTUS thinks so, too. Let's keep it up! #StepItUpUSA https://t.co/RnqbJbXcdt",First Lady- Archived,Wed Oct 19 15:28:22 +0000 2016,Retweet
"RT @ObamaWhiteHouse : As @POTUS and @FLOTUS host their final #StateVisit, take a look back at the highlights from over the past 8 years: https://t.co/IHmH7sOvI0 https://t.co/e04wsEH77f",First Lady- Archived,Tue Oct 18 17:27:05 +0000 2016,Retweet
RT @usedgov : Way to go high school graduates! The high school #gradrate is now at 83%... that's a record high! 🎉 #CollegeOpportunity  #ReachHigher https://t.co/vicl5cIY8s,First Lady- Archived,Mon Oct 17 16:09:20 +0000 2016,Retweet
More students today are walking across a HS graduation stage. The progress is inspiring. Keep reaching higher for that college degree! -mo https://t.co/3xMFhNSA6z,First Lady- Archived,Mon Oct 17 15:21:14 +0000 2016,Tweet
RT @GayleSmith : With our help young mothers in #Liberia are getting another chance at an education. #WeWillRise #LetGirlsLearn https://t.co/7NqUapbd80,First Lady- Archived,Thu Oct 13 01:44:43 +0000 2016,Retweet
"""These girls are my inspiration. I carry their stories with me every single day."" -The First Lady #WeWillRise https://t.co/A68l2P75ji",First Lady- Archived,Thu Oct 13 01:21:13 +0000 2016,Tweet
RT @karliekloss : If you need me I'll be watching @FLOTUS in We Will Rise on @CNN! #LetGirlsLearn 📺,First Lady- Archived,Thu Oct 13 00:40:26 +0000 2016,Retweet
RT @ObamaWhiteHouse : Far too many girls are not in school today. Watch @FLOTUS’s mission to break barriers to education on #WeWillRise at 9PM ET on @CNN. https://t.co/RM3dYx3yt4,First Lady- Archived,Thu Oct 13 00:39:21 +0000 2016,Retweet
RT @mistyonpointe : See what happens when we #LetGirlsLearn with a new @cnn film featuring @FLOTUS about the power of education! We Will Rise! 9pm ET,First Lady- Archived,Thu Oct 13 00:05:47 +0000 2016,Retweet
