Text,Name,Created At,Tweet Type,,,
"My heart and Jill's are with the people of Puerto Rico in the wake of another damaging earthquake. As the island grapples with both the impact of this earthquake and this pandemic, we need to ensure they get the resources and assistance needed to recover as soon as possible.",Joe Biden,Sat May 02 18:35:00 +0000 2020,Tweet,,,
"To @USWNT: don’t give up this fight. This is not over yet.

To @USSoccer: equal pay, now. Or else when I'm president, you can go elsewhere for World Cup funding. https://t.co/XK6t9oM94k",Joe Biden,Sat May 02 17:28:16 +0000 2020,Tweet,,,
"On March 6th, Donald Trump said: “Anybody that wants a test can get a test.”

It was a lie then, and it's still not true nearly two months later. It's a disgrace, and it's slowing efforts to reopen safely.

This administration needs to act immediately to surge testing nationwide.",Joe Biden,Sat May 02 14:55:00 +0000 2020,Tweet,,,
"When we come together and act as one America, there's not a single thing we cannot accomplish.",Joe Biden,Sat May 02 00:03:00 +0000 2020,Tweet,,,
No one should have to pay for coronavirus treatment. Period. https://t.co/GBchrVZmDz,Joe Biden,Fri May 01 22:50:00 +0000 2020,Tweet,,,
"I'll say what Donald Trump won't: The Confederate flag, swastikas, and other symbols of hate that have been used in these protests have no place in America. The president should encourage folks to follow Gov. Whitmer’s public health orders — not sow further discord and division. https://t.co/fZrHELiXVh",Joe Biden,Fri May 01 19:37:23 +0000 2020,Tweet,,,
"As we mark the beginning of Asian Pacific American Heritage Month, @DrBiden and I extend our best wishes to AANHPI communities across America. We look forward to celebrating your extraordinary accomplishments and contributions in the month ahead.",Joe Biden,Fri May 01 18:20:00 +0000 2020,Tweet,,,
"When we emerge from this crisis, we can't just go back to the way things were before. We have to build a better future for all.

We can and will transform this nation — together.",Joe Biden,Fri May 01 18:00:00 +0000 2020,Tweet,,,
"This crisis isn't about you, Mr. President. It's about the American people. https://t.co/3a4ppJ964Y",Joe Biden,Fri May 01 15:15:00 +0000 2020,Tweet,,,
"We have lived long enough with a President who doesn’t think he is accountable to anyone, and takes responsibility for nothing. That’s not me. As a Presidential candidate, I’m accountable to the American people. https://t.co/Wm1666LF8A",Joe Biden,Fri May 01 12:57:36 +0000 2020,Tweet,,,
We need a president who listens. https://t.co/pUFSMLd3pe,Joe Biden,Fri May 01 01:45:00 +0000 2020,Tweet,,,
"We need more tests. Our front line workers need protective equipment. Americans need additional economic relief.

Yet the Trump Administration is spending time and energy on President Trump's wasteful border wall.

Unbelievable. https://t.co/RY12LJAYGS",Joe Biden,Fri May 01 01:00:00 +0000 2020,Tweet,,,
"The number is overwhelming, but each one represents a life thrown into uncertainty, a family unable to make ends meet, and a community worried about how it will recover.

We have to do more to help them. Now. https://t.co/TBtbqj5Kbw",Joe Biden,Fri May 01 00:30:39 +0000 2020,Tweet,,,
"- More than 60,000 people in the U.S. have died
- 30 million have filed for unemployment
- At least 1 million have gotten sick

Enough with the late night Twitter tantrums, Mr. President. It's time for you to step up and lead.",Joe Biden,Fri May 01 00:00:00 +0000 2020,Tweet,,,
"Instead of preparing our country to fight COVID-19, Donald Trump wasted months and promised it would miraculously go away by April.

He was wrong. And we're all paying the price. https://t.co/R0tDbI1WZr",Joe Biden,Thu Apr 30 22:33:00 +0000 2020,Tweet,,,
An open and independent press is more important than ever in times like this. They deserve to be treated with respect — not belittled with schoolyard taunts from this president. https://t.co/eIiJO6uJfr,Joe Biden,Thu Apr 30 20:50:08 +0000 2020,Tweet,,,
"Donald Trump either read his daily briefings and ignored the warnings, or didn't read them at all. Either way, it's a complete and unjustifiable dereliction of duty. https://t.co/LVzlxWFTAd",Joe Biden,Thu Apr 30 19:17:28 +0000 2020,Tweet,,,
I’ve been a big fan of Megan’s for years and can’t wait to join her this afternoon. You can watch our chat live at 2:45 PM ET: https://t.co/RQzAg1XvVf https://t.co/tLxJeqr1w3,Joe Biden,Thu Apr 30 18:29:44 +0000 2020,Tweet,,,
"We may be physically apart, but we are all in this together. https://t.co/VNiMtbfItu",Joe Biden,Thu Apr 30 17:00:01 +0000 2020,Tweet,,,
"As president, I promise you I'll honor all those we've lost from COVID-19. https://t.co/9N00PTSNHw",Joe Biden,Thu Apr 30 15:40:00 +0000 2020,Tweet,,,
"The climate emergency isn't just a threat to our environment, it's a threat to our health, economy, and so much more. We have to get Donald Trump out of the White House and take action to combat it before it's too late. https://t.co/08paP9Ii3C",Joe Biden,Thu Apr 30 14:14:53 +0000 2020,Tweet,,,
"In the middle of a global pandemic, the Trump Administration is still working to gut the Affordable Care Act and rip health care away from millions. It's morally reprehensible.

They need to drop the lawsuit immediately. https://t.co/yc6azeqLVs",Joe Biden,Thu Apr 30 01:30:00 +0000 2020,Tweet,,,
"With rent due in a few days and folks across the country worried they won't be able to make their payments, it's clear more needs to be done to provide relief. We need to freeze rent immediately for people who have lost their jobs and place a temporary ban on evictions.",Joe Biden,Thu Apr 30 00:45:00 +0000 2020,Tweet,,,
"The words of a president matter — and Donald Trump has used his to downplay COVID-19, pass blame onto others, and mislead the American people. I will do the opposite. https://t.co/6ZViv3tdW7",Joe Biden,Wed Apr 29 23:59:00 +0000 2020,Tweet,,,
"The Trump Admin failed to provide enough testing, PPE, and safety enforcement. Workers have gotten sick, plants have closed, and the meat supply is at risk. It's past time workers have the protections they need to stay healthy and do their job safely. https://t.co/tD0Rc7P4mJ",Joe Biden,Wed Apr 29 23:16:00 +0000 2020,Tweet,,,
"""I wish he were president right now, but I can't wait until he is if all of us do our part to support the kind of person that we want back in the White House."" — @HillaryClinton

Join us: https://t.co/gnaFCACYrW https://t.co/xyy85Q0R6e",Joe Biden,Wed Apr 29 21:25:00 +0000 2020,Tweet,,,
"Wear a mask in public.
Read your daily briefings.
Listen to the experts.

This really isn't rocket science. It's common sense.",Joe Biden,Wed Apr 29 19:36:00 +0000 2020,Tweet,,,
"Throughout our history, we have emerged from every crisis stronger than before — and we will again.",Joe Biden,Wed Apr 29 17:55:00 +0000 2020,Tweet,,,
"We owe a profound debt of gratitude to the health care workers on the front lines of this fight. I checked in with Monica, an ICU Nurse, to talk about how she's getting through this and to thank her for all she's doing: https://t.co/PLuEZWO5aQ",Joe Biden,Wed Apr 29 16:05:00 +0000 2020,Tweet,,,
"I couldn't agree with @HillaryClinton more. We need a president who will listen to the science, bring us together, and lead with compassion and heart. If I have the honor of being elected, that's the exact kind of president I will be. https://t.co/g7z1C8SH7e",Joe Biden,Wed Apr 29 13:45:00 +0000 2020,Tweet,,,
"There are nearly 330 million people in the United States — and according to the Trump White House, we've only conducted 5.4 million COVID-19 tests. It's abysmal.

Donald Trump needs to scale up testing, and he needs to do it immediately.",Joe Biden,Wed Apr 29 00:45:30 +0000 2020,Tweet,,,
"Let me be very clear: No one is expendable.

We shouldn’t allow rationing of health care that discriminates based on age or disability.",Joe Biden,Wed Apr 29 00:00:00 +0000 2020,Tweet,,,
"The fact is there has been so much unnecessary death in this country. If we had listened to the experts and heeded their warnings, it could have been stopped short. But Donald Trump failed to act — and now the American people are paying the price. https://t.co/oXeANYvD7T",Joe Biden,Tue Apr 28 21:50:30 +0000 2020,Tweet,,,
"I’ve known @HillaryClinton for years, and know that her dedication and passion for bettering our country are second to none. I’m grateful for her endorsement and for her friendship — and look forward to working alongside her to get Donald Trump out of the White House. https://t.co/rv3BuW2BUx",Joe Biden,Tue Apr 28 20:34:00 +0000 2020,Tweet,,,
"COVID-19 is affecting the entire nation, but the impact doesn’t look the same for everyone. I'm hosting a town hall on how COVID-19 is impacting women — and I'll be joined by special guest Hillary Clinton. Tune in now to watch: https://t.co/sQBaHGHgRQ",Joe Biden,Tue Apr 28 19:05:21 +0000 2020,Tweet,,,
"If you're excited too, join us at 3 PM ET: https://t.co/xk0GcSpr50",Joe Biden,Tue Apr 28 17:14:37 +0000 2020,Reply,,,
(I'm with her.) https://t.co/jLPeaGv5Mo,Joe Biden,Tue Apr 28 17:13:56 +0000 2020,Tweet,,,
"We're months into this crisis and workers still don't have enough protective equipment, there still aren't enough tests, and the death toll continues to rise.

The President should spend less time congratulating himself and more time doing his job. https://t.co/lVJAcHySwH",Joe Biden,Tue Apr 28 16:38:00 +0000 2020,Tweet,,,
"We are months into this crisis, and health care workers still don’t have the protective equipment they need. It’s a national disgrace. https://t.co/WnSdlPfJYR",Joe Biden,Tue Apr 28 14:25:00 +0000 2020,Tweet,,,
"Tomorrow afternoon, I'll be hosting a town hall on how COVID-19 is impacting women — and I'll be joined by a special guest. Tune in at 3 PM ET to watch: https://t.co/xk0GcSpr50 https://t.co/nw44aea7UP",Joe Biden,Tue Apr 28 01:10:00 +0000 2020,Tweet,,,
"The Trump Administration could have helped prevent this. But once again, they failed to take action — and now the American people are paying the price. https://t.co/OzNIJpxn2k",Joe Biden,Tue Apr 28 00:05:07 +0000 2020,Tweet,,,
"Testing is the springboard we need to help get our economy safely up and running again. Trump could rapidly scale it up. He hasn’t. Instead, he’s passed blame and pushed sole responsibility to governors.

We've got to do better. https://t.co/qtjjC5shEJ",Joe Biden,Mon Apr 27 22:30:00 +0000 2020,Tweet,,,
"RT @DrBiden : Join me and special guests, including award-winning artist Cyndi Lauper and Virginia Delegate Danica Roem, for our first LGBTQ+ Social Hour! Tune in now: https://t.co/TsSJYp4R6v",Joe Biden,Mon Apr 27 22:13:39 +0000 2020,Retweet,,,
"COVID-19 is a danger to everyone. We will stop it by coming together as one America — not by targeting others.

Thank you for helping lead this fight, @AndrewYang. https://t.co/2rFQ9mKkjm",Joe Biden,Mon Apr 27 20:51:58 +0000 2020,Tweet,,,
Join Senator Kamala Harris and Symone Sanders for a town hall addressing the impact and disparities of COVID-19 in the Black community. Tune in now: https://t.co/coThZJGoej,Joe Biden,Mon Apr 27 19:38:25 +0000 2020,Tweet,,,
"COVID-19 can hit anyone, anywhere — but it doesn’t affect every community equally. This afternoon, join Senator @KamalaHarris and @SymoneDSanders for a discussion on its disproportionate impact on communities of color.

Tune in at 3:30 PM ET: https://t.co/xk0GcSpr50 https://t.co/lzco7XHP53",Joe Biden,Mon Apr 27 16:15:00 +0000 2020,Tweet,,,
"RT @DrBiden : On Monday at 6 pm ET,  join @rwgreer and me for a #LGBTQ+ Social Hour! Joining us will be VA Del. @pwcdanica, @bjoewolf, @marshaaizumi, and Craig &amp; @jdiaz007! Special guest performance by @CyndiLauper! Join us at https://t.co/hWjuJjdYce https://t.co/f1LOTNJ3QL",Joe Biden,Mon Apr 27 15:53:22 +0000 2020,Retweet,,,
"We want our country to get moving and healthy again. But we must take the necessary, rational steps, grounded in science, to do so safely, so COVID-19 doesn’t come roaring back. https://t.co/ivYeRgrf4q",Joe Biden,Mon Apr 27 14:42:00 +0000 2020,Tweet,,,
"I'm incredibly honored by @SpeakerPelosi's endorsement and grateful for her historic leadership in Congress. 

Together, we helped pass Obamacare and together we can not only bring this country back from the brink from this current crisis, but transform it. https://t.co/nJG599w7lU",Joe Biden,Mon Apr 27 12:55:48 +0000 2020,Tweet,,,
America has always met every big challenge with an even bigger solution — this moment should be no different. We need an infrastructure program that will combat climate change and create good-paying jobs at the same time.,Joe Biden,Mon Apr 27 00:00:00 +0000 2020,Tweet,,,
"Wealthy firms with ties to Trump got millions, while countless small businesses were turned away. No wonder he wanted no one to watch how the money was deployed.

The American people deserve rigorous oversight — and small businesses deserve relief. Now. https://t.co/UNBLt4g5R9",Joe Biden,Sun Apr 26 22:30:00 +0000 2020,Tweet,,,
The American people are stepping up and rising to meet this moment. It's time for our president to do the same.,Joe Biden,Sun Apr 26 21:10:00 +0000 2020,Tweet,,,
"Now more than ever, we need a president who will choose hope over fear, unity over division, truth over lies, and science over fiction. https://t.co/RmUuKLc70X",Joe Biden,Sun Apr 26 19:45:00 +0000 2020,Tweet,,,
"Imagine the future we can build with Donald Trump out of the White House. A future where:

- Health care is a right
- We combat climate change
- We end our gun violence epidemic
- Our government works for all — not just the powerful

Let’s build that future, together.",Joe Biden,Sun Apr 26 17:42:00 +0000 2020,Tweet,,,
The workers on the front lines of this crisis are risking their lives every day to combat COVID-19 and keep this country running. The least we can do is provide them the pay and protection they need and deserve. https://t.co/cL67OThz8m,Joe Biden,Sun Apr 26 15:18:00 +0000 2020,Tweet,,,
"366 days ago, we launched this campaign.

192 days from now, we’ll beat Donald Trump.

Let’s go win this thing, together. https://t.co/yDbpcKgXwZ",Joe Biden,Sun Apr 26 02:37:00 +0000 2020,Tweet,,,
@carobrissett @pizzahut I bet this made their day. Thank you for stepping up and doing what you can to help those on the front lines of this fight.,Joe Biden,Sat Apr 25 23:55:06 +0000 2020,Reply,,,
"@Emmieinthecity Michelle, this is a great idea. Thank you for doing what you can to ensure folks have the masks they need to stay safe.",Joe Biden,Sat Apr 25 23:53:37 +0000 2020,Reply,,,
"@Im4fit Julie, I can’t thank you enough for all you’re doing to ensure folks have food and supplies during this crisis.",Joe Biden,Sat Apr 25 23:52:37 +0000 2020,Reply,,,
"@a_zinsner8 @TeamJoe This is great, Addie. Tell your mom and sister I say thank you for lending a helping hand to your neighbors.",Joe Biden,Sat Apr 25 23:50:06 +0000 2020,Reply,,,
"@AmandaLinton23 @templehospital Amanda, this is remarkable. Thank you for stepping up and supporting our front line heroes. I know the staff will greatly appreciate your donations.",Joe Biden,Sat Apr 25 23:49:23 +0000 2020,Reply,,,
"Today, folks across the nation have showed their compassion by participating in our first ever #SOULSaturday.  Tune in now as we end the day with a celebration for our campaign’s one year anniversary: https://t.co/69XYQrqkzx",Joe Biden,Sat Apr 25 23:00:33 +0000 2020,Tweet,,,
"One year ago, we launched this campaign. Whether you were on #TeamJoe from day one or have joined in recent weeks — I’m incredibly grateful for your support and hope I make you proud. Together, we’re going to beat Donald Trump, unite this country, and transform our nation.",Joe Biden,Sat Apr 25 22:45:00 +0000 2020,Tweet,,,
It’s stories like these that make me so proud to be an American and make me confident that we will overcome this. Because there’s nothing the American people have been unable to accomplish when we do it together.,Joe Biden,Sat Apr 25 22:17:44 +0000 2020,Reply,,,
"After seeing the shortage of masks around the country, Marilyn decided to step up and organize efforts in Northern Virginia to make homemade masks. Because of her selfless work, countless front line workers have the masks they need to stay safe.",Joe Biden,Sat Apr 25 22:17:44 +0000 2020,Reply,,,
"Older adults are especially vulnerable to COVID-19. Recognizing that, Erica decided to organize youth in her community to buy groceries for seniors — ensuring they receive the food they need while staying safe at home. She's a true hero.",Joe Biden,Sat Apr 25 22:17:44 +0000 2020,Reply,,,
"Brien usually works at the Ford Plant in Rawsonville, Michigan, driving a semi. But when the plant started assembling much-needed ventilators, he courageously stepped up and volunteered to help. His selfless actions will no doubt save countless lives.",Joe Biden,Sat Apr 25 22:17:44 +0000 2020,Reply,,,
"John, a Facilities Maintainer from Staten Island, recently contracted and survived the coronavirus. Shortly after he recovered, a colleague contracted the virus and needed plasma to battle it. John heroically stepped up and donated his plasma to help his coworker.",Joe Biden,Sat Apr 25 22:17:43 +0000 2020,Reply,,,
"Across the country, people are stepping up and doing incredible things amid this pandemic. It’s who we are as Americans—in times of crisis, we stand as one. For #SOULSaturday, I called a few folks to thank them for all they’re doing. Here are some of their stories:",Joe Biden,Sat Apr 25 22:17:43 +0000 2020,Tweet,,,
"Tonight, we’re hosting a #SOULSaturday rally to celebrate the one-year anniversary of our campaign! Join us at 7 PM ET: https://t.co/xk0GcSpr50 https://t.co/3Bk3Dmml9e",Joe Biden,Sat Apr 25 21:05:00 +0000 2020,Tweet,,,
"We may be physically apart, but folks across the country are coming together to check in on their neighbors and thank our front line heroes. Use #SOULSaturday to show how you’re participating today. https://t.co/2IXqofhlao",Joe Biden,Sat Apr 25 19:05:00 +0000 2020,Tweet,,,
"When I announced my campaign one year ago today, I said we were in a battle for the soul of the nation.

One year later, that is as true as it has ever been. I believe we can and we will emerge from this crisis a stronger, better, and fairer nation. Together, as one America. https://t.co/OpLWsvUc39",Joe Biden,Sat Apr 25 13:40:49 +0000 2020,Tweet,,,
Donald Trump needs to step up and do everything he can to give our front line workers the protective equipment they need. https://t.co/pSTfvFlyQ7,Joe Biden,Sat Apr 25 00:59:00 +0000 2020,Tweet,,,
"I know times are tough, but we have to campaign as hard as ever to take the strongest fight possible to Donald Trump. He has a lot more money than us, and we need your help to close the gap.

If you can, please chip in today: https://t.co/W6pXlZBfdN",Joe Biden,Sat Apr 25 00:00:00 +0000 2020,Tweet,,,
"Folks, to celebrate the one-year anniversary of our campaign, we'll be hosting a #SOULSaturday Rally tomorrow night! We may be physically apart, but I hope you'll join us in coming together at 7 PM ET: https://t.co/xk0GcSpr50 https://t.co/fA5ouDt4Ji",Joe Biden,Fri Apr 24 22:58:56 +0000 2020,Tweet,,,
"The health of the American people is not a joke, Mr. President. https://t.co/4jjYlULrxA",Joe Biden,Fri Apr 24 20:48:04 +0000 2020,Tweet,,,
"I can’t believe I have to say this, but please don’t drink bleach.",Joe Biden,Fri Apr 24 18:25:00 +0000 2020,Tweet,,,
"Let me be clear: This crisis isn’t about you, Mr. President. https://t.co/w6Ntdc5pEy",Joe Biden,Fri Apr 24 18:00:00 +0000 2020,Tweet,,,
"Today, we remember the atrocities faced by the Armenian people in the Metz Yeghern — the Armenian Genocide. If elected, I pledge to support a resolution recognizing the Armenian Genocide and will make universal human rights a top priority. https://t.co/Afl5lMLPR3",Joe Biden,Fri Apr 24 16:28:00 +0000 2020,Tweet,,,
"No matter who you supported throughout the primary, I want you to know that you have a home in our campaign. You’re not just wanted — you’re needed. Together, we will beat Donald Trump and transform this nation.

Join us: https://t.co/gnaFCAUzju https://t.co/Yj1Ua9m8Aq",Joe Biden,Fri Apr 24 16:00:00 +0000 2020,Tweet,,,
These folks are American heroes. https://t.co/dkmOTskx8x,Joe Biden,Fri Apr 24 14:25:35 +0000 2020,Tweet,,,
"I know this is a dark time for so many people, just know that we will get through this. We will emerge from this crisis stronger than ever before. https://t.co/42QY9zGvkk",Joe Biden,Fri Apr 24 01:01:00 +0000 2020,Tweet,,,
"UV light? Injecting disinfectant?

Here’s an idea, Mr. President: more tests. Now. And protective equipment for actual medical professionals. https://t.co/Zv4Mfs2Z4a",Joe Biden,Fri Apr 24 00:41:18 +0000 2020,Tweet,,,
"The words of a president matter — never more than in times of crisis. A president should seek to calm and heal, provide a steady hand, and a clear path forward.

Instead, this is what we get from Donald Trump: https://t.co/0H5NTAqbY3",Joe Biden,Fri Apr 24 00:01:00 +0000 2020,Tweet,,,
Donald Trump will always put his wealthy and well-connected friends first — that should come as no surprise. But to allow the banks to do it on the backs of small business owners in the middle of a global pandemic is a new low — even for him. https://t.co/tG1rVOeZxs,Joe Biden,Thu Apr 23 23:01:00 +0000 2020,Tweet,,,
"To celebrate the one-year anniversary of our campaign, we're hosting our first #SOULSaturday this weekend. Folks across the nation will be taking time to check-in on neighbors and thank those on the front lines of this fight.

I hope you'll join us: https://t.co/45jVuvcaGf https://t.co/U4WHSkzvSb",Joe Biden,Thu Apr 23 22:10:00 +0000 2020,Tweet,,,
"As Muslim families across America and around the world celebrate the beginning of Ramadan, @DrBiden and I want to extend our best wishes to all who are observing this holy month. Ramadan Mubarak. https://t.co/mhKD5YSN85",Joe Biden,Thu Apr 23 19:45:00 +0000 2020,Tweet,,,
Times of crisis often bring out our best. There are so many stories of good happening around the world amid the COVID-19 pandemic. Take a minute to read a few: https://t.co/sbiSVrBXhW,Joe Biden,Thu Apr 23 18:02:00 +0000 2020,Tweet,,,
26 million people unemployed. That's not just a statistic  — every one is a life thrown into uncertainty. Every worker left wondering when they will next see a paycheck is part of this American crisis  —  and Donald Trump isn't doing enough for them. https://t.co/fAzujTeMBI,Joe Biden,Thu Apr 23 15:35:00 +0000 2020,Tweet,,,
"Unlike our current president, I will always choose science over fiction. https://t.co/56J7o7mDus",Joe Biden,Thu Apr 23 02:12:15 +0000 2020,Tweet,,,
"Make no mistake: The climate crisis poses an existential threat to our future. But I know the American people have the spirit, power, and ingenuity to meet the challenge head-on. There’s nothing we’ve been unable to accomplish when we do it together.",Joe Biden,Thu Apr 23 01:15:00 +0000 2020,Tweet,,,
"Workers, like grocery store cashiers, are on the front lines of this crisis risking their lives every day to combat COVID-19 and keep this country running. President Trump is refusing to do his job, but we've got to do ours. Learn more: https://t.co/Cio6Bp8GYq #ShopSmart",Joe Biden,Thu Apr 23 00:45:00 +0000 2020,Tweet,,,
Our planet cannot afford four more years of Donald Trump.,Joe Biden,Thu Apr 23 00:00:00 +0000 2020,Tweet,,,
We have the power to change the future of our planet — and it starts at the ballot box this November. https://t.co/9COHq8TRZ8,Joe Biden,Wed Apr 22 23:00:00 +0000 2020,Tweet,,,
"This #EarthDay, let’s recommit to doing everything in our power to combat climate change. That starts with voting Donald Trump out of the White House this November.",Joe Biden,Wed Apr 22 22:30:00 +0000 2020,Tweet,,,
@OfficialJLD Stranger things have happened.,Joe Biden,Wed Apr 22 22:18:53 +0000 2020,Reply,,,
"Fifty years ago, #EarthDay began as a day of organizing that demonstrated the power of community action. This year, it’s also a reminder of everything that’s on the line if we do not get Donald Trump out of the White House. https://t.co/IkZPE983fO",Joe Biden,Wed Apr 22 21:10:00 +0000 2020,Tweet,,,
"The climate emergency requires our urgent action. As president, I will:

- Ensure we achieve a 100% clean energy economy and net-zero emissions by 2050
- Rejoin the #ParisAgreement and rally the world to go further
- Make the largest-ever investment in clean energy",Joe Biden,Wed Apr 22 19:41:00 +0000 2020,Tweet,,,
Join me on Earth Day for a virtual town hall with special guest Al Gore — on one of the most pressing issues facing our country and the world. Tune in now: https://t.co/7RNUMZcZ3g,Joe Biden,Wed Apr 22 18:45:17 +0000 2020,Tweet,,,
Join me on #EarthDay for a virtual town hall — on one of the most pressing issues facing the world. Tune in at 2:30 PM ET: https://t.co/xk0GcSpr50 https://t.co/bfWur90iEw,Joe Biden,Wed Apr 22 17:30:00 +0000 2020,Tweet,,,
"Throughout my career, I've been committed to the fight against climate change. And on day one as president, I'll get to work taking the drastic action we need to address this crisis. #EarthDay https://t.co/CTbTiwxI4Y",Joe Biden,Wed Apr 22 17:02:00 +0000 2020,Tweet,,,
"On #EarthDay, we're reminded that there is no more urgent crisis facing this nation, or the world, than the threat posed by climate change. We have to take drastic action before it’s too late — and that’s exactly what I will do as president.

https://t.co/FbsOsz7VzW https://t.co/4KwlWtOibd",Joe Biden,Wed Apr 22 14:20:00 +0000 2020,Tweet,,,
"Folks, we just launched a special #EarthDay episode of Here's the Deal! Governor @JayInslee joins me for a discussion on COVID-19, climate change, and why he's supporting our campaign.

Listen to the full episode now: https://t.co/gfVHzRcDXo https://t.co/DRJyrZ5njV",Joe Biden,Wed Apr 22 13:20:00 +0000 2020,Tweet,,,
"The Trump Administration promised 27 million tests by the end of March.

As of now, only 4 million have been completed. It’s unacceptable.

We can’t safely reopen the economy without scaling up testing, and we can’t effectively scale up testing unless Donald Trump does his job.",Joe Biden,Wed Apr 22 00:36:00 +0000 2020,Tweet,,,
"The Paycheck Protection Program was intended to send help to the small businesses that needed it most, but President Trump adopted an approach to help his high-priced friends. We've got to do better.

Here's what I would do if I were president: https://t.co/NXMrGe56Pg",Joe Biden,Tue Apr 21 23:55:00 +0000 2020,Tweet,,,
"The right to vote is the most fundamental American right there is. We need to immediately expand vote-by-mail, online voter registration, and early voting to ensure everyone can safely exercise their right to participate in our electoral process. https://t.co/An7O2h1t9M",Joe Biden,Tue Apr 21 23:06:00 +0000 2020,Tweet,,,
"I know COVID-19 is causing many people to feel anxious about what the future holds or lonely during this time of social distancing — and that's okay, just know that you're not alone. I've asked my friend, Dr. Vivek Murthy, to share a few tips on how to get through this: https://t.co/Hx9TMlF2zP",Joe Biden,Tue Apr 21 20:15:00 +0000 2020,Tweet,,,
"This Holocaust Remembrance Day, as we remember the millions of Jews who lost their lives at the hands of the Nazi regime, we recommit to ensuring such atrocities never again occur. With anti-Semitism on the rise, all of us must root out intolerance and give hate no safe harbor.",Joe Biden,Tue Apr 21 18:40:00 +0000 2020,Tweet,,,
"Out of every trial and tribulation, America has always emerged stronger — and we will again. We will not be defeated.",Joe Biden,Tue Apr 21 15:10:00 +0000 2020,Tweet,,,
"I am honored to have the endorsement of the League of Conservation Voters, a leading environmental advocacy organization. Climate change is an existential threat, and there is no greater challenge and opportunity facing our country and our world. https://t.co/puvpCUScSn",Joe Biden,Tue Apr 21 03:04:47 +0000 2020,Tweet,,,
"In March alone, this campaign raised $46.7 million, with 70% from online donations. This virus has changed our campaign. But it hasn't changed the unwavering support we've gotten from all of you. Together, we're going to defeat Trump. Help keep us going: https://t.co/GIzEQS0nNj",Joe Biden,Tue Apr 21 02:33:38 +0000 2020,Tweet,,,
The President needs to stop blaming others and do his job.,Joe Biden,Tue Apr 21 00:10:00 +0000 2020,Tweet,,,
"Tune in now as @fred_guttenberg hosts a town hall on gun violence with #StudentsForBiden, 21 years after the Columbine High School massacre: https://t.co/NG2kU7dpYp",Joe Biden,Mon Apr 20 23:08:28 +0000 2020,Tweet,,,
"No kid should fear for their life at school &amp; no parent should worry whether their kid will come home safe. Today, 21 years after the Columbine shooting, @fred_guttenberg will host a town hall with students on how we can end this epidemic. Tune in at 7 PM: https://t.co/xk0GcSpr50 https://t.co/BDwrDawWnJ",Joe Biden,Mon Apr 20 22:18:00 +0000 2020,Tweet,,,
The office of the presidency comes with the ultimate responsibility for the biggest decisions in the world. Every great president throughout our history has met that duty with the leadership it demands. Donald Trump has not. https://t.co/Dn9Gj50Dev,Joe Biden,Mon Apr 20 21:25:00 +0000 2020,Tweet,,,
"Like many families, we have had to find new ways to stay connected while we're physically apart. We've been video chatting with our grandchildren a lot and decided to record one to share with you all. Take a look: https://t.co/1pGtQGcDhj",Joe Biden,Mon Apr 20 20:32:00 +0000 2020,Tweet,,,
"On #SOULSaturday, folks will be doing everything from sewing masks and hosting food drives to writing letters to first responders and making calls to check in on neighbors. We are all in this together–and I hope you'll join us by signing up to take action: https://t.co/rRADhp4Usl",Joe Biden,Mon Apr 20 19:01:38 +0000 2020,Reply,,,
"In times of crisis, Americans stand as one. We lend a hand to our neighbors and take care of those in need. It's who we are. In that spirit, and to celebrate the one-year anniversary of our campaign, we're hosting S.O.U.L. of the Nation Saturday this weekend.",Joe Biden,Mon Apr 20 19:01:38 +0000 2020,Tweet,,,
"We have to come together to make Donald Trump a one-term president. Once we do that, we will not only do the hard work of rebuilding this nation — we will transform it and create a better future for all.",Joe Biden,Mon Apr 20 17:00:00 +0000 2020,Tweet,,,
"On this week’s episode of Here’s the Deal, Senator @AmyKlobuchar joins me for a discussion on how COVID-19 has impacted her family and what drove her to get involved in politics.

Listen to the full episode at: https://t.co/t11Fa0TZjc https://t.co/YaLgMAQNff",Joe Biden,Mon Apr 20 13:59:00 +0000 2020,Tweet,,,
"At a time when Trump is fanning the flames of white supremacy and hatred in our country, my heart is with the families of those we lost in the Oklahoma City bombing 25 years ago today. We must never give up the fight against these forces of hate and intolerance. https://t.co/fuZuyK35Ed",Joe Biden,Mon Apr 20 00:32:25 +0000 2020,Tweet,,,
Tune in to watch @SymoneDSanders and actor @TonyGoldwyn host a town hall on how COVID-19 has impacted workers in the entertainment industry: https://t.co/xk0GcSpr50,Joe Biden,Sun Apr 19 23:03:25 +0000 2020,Tweet,,,
".@DrBiden and I are keeping the loved ones of the more than 40,000 people in the U.S. we've lost due to COVID-19 in our prayers. This is a solemn day for our nation, and there will be more hard days ahead. But if we pull together, we will get through this. I promise. https://t.co/WznDkIMRo8",Joe Biden,Sun Apr 19 20:53:33 +0000 2020,Tweet,,,
"Tonight, @SymoneDSanders and actor @TonyGoldwyn will be hosting a town hall focused on how COVID-19 is impacting workers in the entertainment industry.

Tune in at 7 PM ET to watch: https://t.co/xk0GcS7PGq https://t.co/VmSvAbIaon",Joe Biden,Sun Apr 19 20:18:00 +0000 2020,Tweet,,,
"To everyone working on the front lines of this crisis, thank you. We truly couldn't get through this without you. https://t.co/vr10U5pca6",Joe Biden,Sun Apr 19 18:55:00 +0000 2020,Tweet,,,
